Name,ID,Has Block,Mod,Class
PneumaticCraft:nukeVirus,7977,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:compressedIronGear,7978,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:pneumaticWrench,7979,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumaticWrench
PneumaticCraft:drone,7980,false,PneumaticCraft,pneumaticCraft.common.item.ItemDrone
PneumaticCraft:programmingPuzzle,7981,false,PneumaticCraft,pneumaticCraft.common.item.ItemProgrammingPuzzle
PneumaticCraft:advancedPCB,7982,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:remote,7983,false,PneumaticCraft,pneumaticCraft.common.item.ItemRemote
PneumaticCraft:safetyTubeModule,7984,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:pressureGaugeModule,7985,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:flowDetectorModule,7986,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:airGrateModule,7987,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:regulatorTubeModule,7988,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:chargingModule,7989,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:plasticElectronTube,7990,false,PneumaticCraft,pneumaticCraft.common.thirdparty.forestry.ItemPlasticElectronTube
primitivemobs:primitivemobs_Egg,7991,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemCustomEgg
primitivemobs:primitivemobs_SpiderEggShell,7992,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemSpiderEggShell
primitivemobs:primitivemobs_CamouflageDye,7993,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemCamouflageDye
primitivemobs:primitivemobs_SkullMinionOrb,7994,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemSkullMinionSpawner
primitivemobs:primitivemobs_CamouflageHelmet,7995,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemCamouflageArmor
primitivemobs:primitivemobs_CamouflageChestplate,7996,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemCamouflageArmor
primitivemobs:primitivemobs_CamouflageLeggings,7997,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemCamouflageArmor
primitivemobs:primitivemobs_CamouflageBoots,7998,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemCamouflageArmor
primitivemobs:primitivemobs_PreciousPickaxe,7999,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemPreciousPickaxe
primitivemobs:primitivemobs_TarBall,8000,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemTarBall
primitivemobs:primitivemobs_PinkSlimeBall,8001,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemPinkSlimeBall
primitivemobs:primitivemobs_Spawner,8002,false,primitivemobs,net.daveyx0.primitivemobs.item.ItemUsefulSpawner
ProjectBlue:controlPanel,8003,false,ProjectBlue,gcewing.projectblue.ControlPanelItem
ProjectBlue:miniatureLever,8004,false,ProjectBlue,gcewing.projectblue.ControlItem
ProjectBlue:miniatureButton,8005,false,ProjectBlue,gcewing.projectblue.ControlItem
ProjectBlue:miniatureLamp,8006,false,ProjectBlue,gcewing.projectblue.ControlItem
ProjectBlue:miniatureCover,8007,false,ProjectBlue,gcewing.projectblue.ControlItem
ProjectBlue:emptySprayCan,8008,false,ProjectBlue,net.minecraft.item.Item
ProjectBlue:sprayCan,8009,false,ProjectBlue,gcewing.projectblue.SprayCanItem
ProjectBlue:pneumaticTube,8010,false,ProjectBlue,gcewing.projectblue.PneumaticTubeItem
ProjectE:item.pe_philosophers_stone,8011,false,ProjectE,moze_intel.projecte.gameObjs.items.PhilosophersStone
ProjectE:item.pe_alchemical_bag,8012,false,ProjectE,moze_intel.projecte.gameObjs.items.AlchemicalBag
ProjectE:item.pe_repair_talisman,8013,false,ProjectE,moze_intel.projecte.gameObjs.items.RepairTalisman
ProjectE:item.pe_klein_star,8014,false,ProjectE,moze_intel.projecte.gameObjs.items.KleinStar
ProjectE:item.pe_fuel,8015,false,ProjectE,moze_intel.projecte.gameObjs.items.AlchemicalFuel
ProjectE:item.pe_covalence_dust,8016,false,ProjectE,moze_intel.projecte.gameObjs.items.CovalenceDust
ProjectE:item.pe_matter,8017,false,ProjectE,moze_intel.projecte.gameObjs.items.Matter
ProjectE:item.pe_dm_pick,8018,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.DarkPickaxe
ProjectE:item.pe_dm_axe,8019,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.DarkAxe
ProjectE:item.pe_dm_shovel,8020,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.DarkShovel
ProjectE:item.pe_dm_sword,8021,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.DarkSword
ProjectE:item.pe_dm_hoe,8022,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.DarkHoe
ProjectE:item.pe_dm_shears,8023,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.DarkShears
ProjectE:item.pe_dm_hammer,8024,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.DarkHammer
ProjectE:item.pe_rm_pick,8025,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedPick
ProjectE:item.pe_rm_axe,8026,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedAxe
ProjectE:item.pe_rm_shovel,8027,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedShovel
ProjectE:item.pe_rm_sword,8028,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedSword
ProjectE:item.pe_rm_hoe,8029,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedHoe
ProjectE:item.pe_rm_shears,8030,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedShears
ProjectE:item.pe_rm_hammer,8031,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedHammer
ProjectE:item.pe_rm_katar,8032,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedKatar
ProjectE:item.pe_rm_morning_star,8033,false,ProjectE,moze_intel.projecte.gameObjs.items.tools.RedStar
ProjectE:item.pe_dm_armor_0,8034,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.DMArmor
ProjectE:item.pe_dm_armor_1,8035,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.DMArmor
ProjectE:item.pe_dm_armor_2,8036,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.DMArmor
ProjectE:item.pe_dm_armor_3,8037,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.DMArmor
ProjectE:item.pe_rm_armor_0,8038,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.RMArmor
ProjectE:item.pe_rm_armor_1,8039,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.RMArmor
ProjectE:item.pe_rm_armor_2,8040,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.RMArmor
ProjectE:item.pe_rm_armor_3,8041,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.RMArmor
ProjectE:item.pe_gem_armor_0,8042,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.GemArmor
ProjectE:item.pe_gem_armor_1,8043,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.GemArmor
ProjectE:item.pe_gem_armor_2,8044,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.GemArmor
ProjectE:item.pe_gem_armor_3,8045,false,ProjectE,moze_intel.projecte.gameObjs.items.armor.GemArmor
ProjectE:item.pe_ring_iron_band,8046,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.IronBand
ProjectE:item.pe_black_hole,8047,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.BlackHoleBand
ProjectE:item.pe_archangel_smite,8048,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.ArchangelSmite
ProjectE:item.pe_harvest_god,8049,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.HarvestGoddess
ProjectE:item.pe_ignition,8050,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.Ignition
ProjectE:item.pe_zero_ring,8051,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.Zero
ProjectE:item.pe_swrg,8052,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.SWRG
ProjectE:item.pe_time_watch,8053,false,ProjectE,moze_intel.projecte.gameObjs.items.TimeWatch
ProjectE:item.pe_gem_density,8054,false,ProjectE,moze_intel.projecte.gameObjs.items.GemEternalDensity
ProjectE:item.pe_divining_rod_1,8055,false,ProjectE,moze_intel.projecte.gameObjs.items.DiviningRodLow
ProjectE:item.pe_divining_rod_2,8056,false,ProjectE,moze_intel.projecte.gameObjs.items.DiviningRodMedium
ProjectE:item.pe_divining_rod_3,8057,false,ProjectE,moze_intel.projecte.gameObjs.items.DiviningRodHigh
ProjectE:item.pe_mercurial_eye,8058,false,ProjectE,moze_intel.projecte.gameObjs.items.MercurialEye
ProjectE:item.pe_body_stone,8059,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.BodyStone
ProjectE:item.pe_soul_stone,8060,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.SoulStone
ProjectE:item.pe_mind_stone,8061,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.MindStone
ProjectE:item.pe_life_stone,8062,false,ProjectE,moze_intel.projecte.gameObjs.items.rings.LifeStone
ProjectE:item.pe_evertide_amulet,8063,false,ProjectE,moze_intel.projecte.gameObjs.items.EvertideAmulet
ProjectE:item.pe_volcanite_amulet,8064,false,ProjectE,moze_intel.projecte.gameObjs.items.VolcaniteAmulet
ProjectE:item.pe_water_orb,8065,false,ProjectE,moze_intel.projecte.gameObjs.items.itemEntities.WaterOrb
ProjectE:item.pe_lava_orb,8066,false,ProjectE,moze_intel.projecte.gameObjs.items.itemEntities.LavaOrb
ProjectE:item.pe_loot_ball,8067,false,ProjectE,moze_intel.projecte.gameObjs.items.itemEntities.LootBallItem
ProjectE:item.pe_randomizer,8068,false,ProjectE,moze_intel.projecte.gameObjs.items.itemEntities.RandomizerProjectile
ProjectE:item.pe_lens_explosive,8069,false,ProjectE,moze_intel.projecte.gameObjs.items.itemEntities.LensExplosive
ProjectE:item.pe_destruction_catalyst,8070,false,ProjectE,moze_intel.projecte.gameObjs.items.DestructionCatalyst
ProjectE:item.pe_hyperkinetic_lens,8071,false,ProjectE,moze_intel.projecte.gameObjs.items.HyperkineticLens
ProjectE:item.pe_catalitic_lens,8072,false,ProjectE,moze_intel.projecte.gameObjs.items.CataliticLens
ProjectE:item.pe_tome,8073,false,ProjectE,moze_intel.projecte.gameObjs.items.Tome
ProjectE:item.pe_transmutation_tablet,8074,false,ProjectE,moze_intel.projecte.gameObjs.items.TransmutationTablet
quiverchevsky:ammochevsky_ArrowBundle,8075,false,quiverchevsky,com.domochevsky.quiverbow.ammo.ArrowBundle
quiverchevsky:ammochevsky_RocketBundle,8076,false,quiverchevsky,com.domochevsky.quiverbow.ammo.RocketBundle
quiverchevsky:ammochevsky_SugarMagazine,8077,false,quiverchevsky,com.domochevsky.quiverbow.ammo.GatlingAmmo
quiverchevsky:ammochevsky_Part_SEBody,8078,false,quiverchevsky,com.domochevsky.quiverbow.ammo.Part_GatlingBody
quiverchevsky:ammochevsky_Part_SEBarrel,8079,false,quiverchevsky,com.domochevsky.quiverbow.ammo.Part_GatlingBarrel
quiverchevsky:ammochevsky_LargeRocket,8080,false,quiverchevsky,com.domochevsky.quiverbow.ammo.LargeRocket
quiverchevsky:ammochevsky_ColdIronClip,8081,false,quiverchevsky,com.domochevsky.quiverbow.ammo.ColdIronClip
quiverchevsky:ammochevsky_BoxOfFlintDust,8082,false,quiverchevsky,com.domochevsky.quiverbow.ammo.BoxOfFlintDust
quiverchevsky:ammochevsky_SeedJar,8083,false,quiverchevsky,com.domochevsky.quiverbow.ammo.SeedJar
quiverchevsky:ammochevsky_ObsidianMagazine,8084,false,quiverchevsky,com.domochevsky.quiverbow.ammo.ObsidianMagazine
quiverchevsky:ammochevsky_GoldMagazine,8085,false,quiverchevsky,com.domochevsky.quiverbow.ammo.GoldMagazine
quiverchevsky:ammochevsky_ThornMagazine,8086,false,quiverchevsky,com.domochevsky.quiverbow.ammo.NeedleMagazine
quiverchevsky:ammochevsky_LapisMagazine,8087,false,quiverchevsky,com.domochevsky.quiverbow.ammo.LapisMagazine
quiverchevsky:ammochevsky_RedstoneMagazine,8088,false,quiverchevsky,com.domochevsky.quiverbow.ammo.RedstoneMagazine
quiverchevsky:ammochevsky_LargeNetherrackMagazine,8089,false,quiverchevsky,com.domochevsky.quiverbow.ammo.LargeNetherrackMagazine
quiverchevsky:ammochevsky_LargeRedstoneMagazine,8090,false,quiverchevsky,com.domochevsky.quiverbow.ammo.LargeRedstoneMagazine
quiverchevsky:ammochevsky_TurretSpawner,8091,false,quiverchevsky,com.domochevsky.quiverbow.ammo.PackedUpAA
quiverchevsky:weaponchevsky_Crossbow,8092,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Crossbow_Compact
quiverchevsky:weaponchevsky_CrossbowDouble,8093,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Crossbow_Double
quiverchevsky:weaponchevsky_CrossbowBlaze,8094,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Crossbow_Blaze
quiverchevsky:weaponchevsky_CrossbowAuto,8095,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Crossbow_Auto
quiverchevsky:weaponchevsky_CoinTosser,8096,false,quiverchevsky,com.domochevsky.quiverbow.weapons.CoinTosser
quiverchevsky:weaponchevsky_CoinTosser_Mod,8097,false,quiverchevsky,com.domochevsky.quiverbow.weapons.CoinTosser_Mod
quiverchevsky:weaponchevsky_DragonBox,8098,false,quiverchevsky,com.domochevsky.quiverbow.weapons.DragonBox
quiverchevsky:weaponchevsky_DragonBox_Quad,8099,false,quiverchevsky,com.domochevsky.quiverbow.weapons.DragonBox_Quad
quiverchevsky:weaponchevsky_LapisCoil,8100,false,quiverchevsky,com.domochevsky.quiverbow.weapons.LapisCoil
quiverchevsky:weaponchevsky_ThornSpitter,8101,false,quiverchevsky,com.domochevsky.quiverbow.weapons.ThornSpitter
quiverchevsky:weaponchevsky_SugarEngine,8102,false,quiverchevsky,com.domochevsky.quiverbow.weapons.SugarEngine
quiverchevsky:weaponchevsky_RPG,8103,false,quiverchevsky,com.domochevsky.quiverbow.weapons.RPG
quiverchevsky:weaponchevsky_RPG_Imp,8104,false,quiverchevsky,com.domochevsky.quiverbow.weapons.RPG_Imp
quiverchevsky:weaponchevsky_MortarArrow,8105,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Mortar_Arrow
quiverchevsky:weaponchevsky_MortarRocket,8106,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Mortar_Dragon
quiverchevsky:weaponchevsky_Seedling,8107,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Seedling
quiverchevsky:weaponchevsky_Potatosser,8108,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Potatosser
quiverchevsky:weaponchevsky_SnowCannon,8109,false,quiverchevsky,com.domochevsky.quiverbow.weapons.SnowCannon
quiverchevsky:weaponchevsky_QuiverBow,8110,false,quiverchevsky,com.domochevsky.quiverbow.weapons.QuiverBow
quiverchevsky:weaponchevsky_EnderBow,8111,false,quiverchevsky,com.domochevsky.quiverbow.weapons.EnderBow
quiverchevsky:weaponchevsky_EnderRifle,8112,false,quiverchevsky,com.domochevsky.quiverbow.weapons.EnderRifle
quiverchevsky:weaponchevsky_FrostLancer,8113,false,quiverchevsky,com.domochevsky.quiverbow.weapons.FrostLancer
quiverchevsky:weaponchevsky_OSP,8114,false,quiverchevsky,com.domochevsky.quiverbow.weapons.OSP
quiverchevsky:weaponchevsky_OSR,8115,false,quiverchevsky,com.domochevsky.quiverbow.weapons.OSR
quiverchevsky:weaponchevsky_OWR,8116,false,quiverchevsky,com.domochevsky.quiverbow.weapons.OWR
quiverchevsky:weaponchevsky_FenFire,8117,false,quiverchevsky,com.domochevsky.quiverbow.weapons.FenFire
quiverchevsky:weaponchevsky_FlintDuster,8118,false,quiverchevsky,com.domochevsky.quiverbow.weapons.FlintDuster
quiverchevsky:weaponchevsky_LightningRed,8119,false,quiverchevsky,com.domochevsky.quiverbow.weapons.LightningRed
quiverchevsky:weaponchevsky_Sunray,8120,false,quiverchevsky,com.domochevsky.quiverbow.weapons.Sunray
quiverchevsky:weaponchevsky_PowderKnuckle,8121,false,quiverchevsky,com.domochevsky.quiverbow.weapons.PowderKnuckle
quiverchevsky:weaponchevsky_PowderKnuckle_Mod,8122,false,quiverchevsky,com.domochevsky.quiverbow.weapons.PowderKnuckle_Mod
quiverchevsky:weaponchevsky_NetherBellows,8123,false,quiverchevsky,com.domochevsky.quiverbow.weapons.NetherBellows
quiverchevsky:weaponchevsky_Redsprayer,8124,false,quiverchevsky,com.domochevsky.quiverbow.weapons.RedSprayer
quiverchevsky:weaponchevsky_SoulCairn,8125,false,quiverchevsky,com.domochevsky.quiverbow.weapons.SoulCairn
quiverchevsky:weaponchevsky_AquaAccelerator,8126,false,quiverchevsky,com.domochevsky.quiverbow.weapons.AquaAccelerator
quiverchevsky:weaponchevsky_SilkenSpinner,8127,false,quiverchevsky,com.domochevsky.quiverbow.weapons.SilkenSpinner
quiverchevsky:weaponchevsky_SeedSweeper,8128,false,quiverchevsky,com.domochevsky.quiverbow.weapons.SeedSweeper
quiverchevsky:weaponchevsky_RayOfHope,8129,false,quiverchevsky,com.domochevsky.quiverbow.weapons.MediGun
quiverchevsky:weaponchevsky_ERA,8130,false,quiverchevsky,com.domochevsky.quiverbow.weapons.ERA
quiverchevsky:weaponchevsky_AATargeter,8131,false,quiverchevsky,com.domochevsky.quiverbow.weapons.AA_Targeter
quivermobchevsky:quivermobchevsky_mobegg,8132,false,quivermobchevsky,com.domochevsky.quivermob.Item_MobEgg
quivermobchevsky:quivermobchevsky_AAegg,8133,false,quivermobchevsky,com.domochevsky.quivermob.Item_AAEgg
RandomThings:biomeCapsule,8134,false,RandomThings,lumien.randomthings.Items.ItemBiomeCapsule
RandomThings:biomePainter,8135,false,RandomThings,lumien.randomthings.Items.ItemBiomePainter
RandomThings:whitestone,8136,false,RandomThings,lumien.randomthings.Items.ItemWhiteStone
RandomThings:magneticForce,8137,false,RandomThings,lumien.randomthings.Items.ItemMagneticForce
RandomThings:voidStone,8138,false,RandomThings,lumien.randomthings.Items.ItemVoidStone
RandomThings:dropFilter,8139,false,RandomThings,lumien.randomthings.Items.ItemDropFilter
RandomThings:enderLetter,8140,false,RandomThings,lumien.randomthings.Items.ItemEnderLetter
RandomThings:spectreKey,8141,false,RandomThings,lumien.randomthings.Items.ItemSpectreKey
RandomThings:opSpectreKey,8142,false,RandomThings,lumien.randomthings.Items.ItemOpSpectreKey
RandomThings:spectreHelmet,8143,false,RandomThings,lumien.randomthings.Items.ItemSpectreArmor
RandomThings:spectreChestplate,8144,false,RandomThings,lumien.randomthings.Items.ItemSpectreArmor
RandomThings:spectreLeggings,8145,false,RandomThings,lumien.randomthings.Items.ItemSpectreArmor
RandomThings:spectreBoots,8146,false,RandomThings,lumien.randomthings.Items.ItemSpectreArmor
RandomThings:spectreSword,8147,false,RandomThings,lumien.randomthings.Items.ItemSpectreSword
RandomThings:spiritBinder,8148,false,RandomThings,lumien.randomthings.Items.ItemSpiritBinder
RandomThings:imbue,8149,false,RandomThings,lumien.randomthings.Items.ItemImbue
RandomThings:bloodStone,8150,false,RandomThings,lumien.randomthings.Items.ItemBloodstone
RandomThings:creativeSword,8151,false,RandomThings,lumien.randomthings.Items.ItemCreativeSword
RandomThings:creativeGrower,8152,false,RandomThings,lumien.randomthings.Items.ItemCreativeGrower
RandomThings:creativeChestGenerator,8153,false,RandomThings,lumien.randomthings.Items.ItemCreativeChestGenerator
RandomThings:soundRecorder,8154,false,RandomThings,lumien.randomthings.Items.ItemSoundRecorder
RandomThings:ginto,8155,false,RandomThings,lumien.randomthings.Items.ItemGinto
RandomThings:ingredient,8156,false,RandomThings,lumien.randomthings.Items.ItemIngredient
RandomThings:filter,8157,false,RandomThings,lumien.randomthings.Items.ItemFilter
reccomplex:blockSelector,8158,false,reccomplex,ivorius.reccomplex.items.ItemBlockSelectorBlock
reccomplex:blockSelectorFloating,8159,false,reccomplex,ivorius.reccomplex.items.ItemBlockSelectorFloating
reccomplex:inventoryGenerationTag,8160,false,reccomplex,ivorius.reccomplex.items.ItemInventoryGenMultiTag
reccomplex:inventoryGenerationSingleTag,8161,false,reccomplex,ivorius.reccomplex.items.ItemInventoryGenSingleTag
